label,threshold,f1
insult,0.475,0.7463556851311953
insult,0.5,0.746617915904936
insult,0.525,0.7482543182653436
insult,0.55,0.7487103905674282
insult,0.575,0.7480577136514983
insult,0.6,0.7497219132369299
insult,0.625,0.751023446222553
insult,0.65,0.7528971962616823
insult,0.675,0.7529058867641545
insult,0.7,0.7558402411454408
insult,0.725,0.7552024214907302
insult,0.75,0.7537001897533206
insult,0.775,0.7563858177659168
insult,0.8,0.7576687116564417
insult,0.825,0.7595228934205464
insult,0.85,0.7594740912606341
insult,0.875,0.759050214091086
insult,0.9,0.7597020776166209
insult,0.925,0.7599049128367671
insult,0.95,0.760483870967742
identity_hate,0.05,0.41855203619909503
identity_hate,0.075,0.45235069885641677
identity_hate,0.1,0.48010973936899864
identity_hate,0.125,0.497841726618705
identity_hate,0.15,0.5180722891566265
identity_hate,0.175,0.5253456221198156
identity_hate,0.2,0.533751962323391
identity_hate,0.225,0.5410628019323671
identity_hate,0.25,0.5475409836065573
identity_hate,0.275,0.5561139028475712
identity_hate,0.3,0.552901023890785
identity_hate,0.325,0.5590277777777778
identity_hate,0.35,0.5563380281690141
identity_hate,0.375,0.5571428571428572
identity_hate,0.4,0.5601436265709157
identity_hate,0.425,0.5579710144927537
identity_hate,0.45,0.5561694290976059
identity_hate,0.475,0.5571955719557196
identity_hate,0.5,0.5597014925373134
identity_hate,0.525,0.5639097744360902
identity_hate,0.55,0.5676190476190476
identity_hate,0.575,0.5658914728682171
identity_hate,0.6,0.5675146771037182
identity_hate,0.625,0.5663366336633663
identity_hate,0.65,0.562874251497006
identity_hate,0.675,0.562874251497006
identity_hate,0.7,0.5622489959839357
identity_hate,0.725,0.5668016194331984
identity_hate,0.75,0.5714285714285714
identity_hate,0.775,0.5749486652977412
identity_hate,0.8,0.5774058577405857
identity_hate,0.825,0.5738396624472574
identity_hate,0.85,0.5775862068965517
identity_hate,0.875,0.5770925110132159
identity_hate,0.9,0.5842696629213483
identity_hate,0.925,0.5720930232558139
identity_hate,0.95,0.5734597156398105
