label,threshold,f1
severe_toxic,0.65,0.5245346869712352
severe_toxic,0.675,0.5224913494809689
severe_toxic,0.7,0.5231316725978647
severe_toxic,0.725,0.5234657039711191
severe_toxic,0.75,0.5276752767527675
severe_toxic,0.775,0.5283018867924528
severe_toxic,0.8,0.5335892514395394
severe_toxic,0.825,0.5408560311284046
severe_toxic,0.85,0.5210420841683366
severe_toxic,0.875,0.522633744855967
severe_toxic,0.9,0.5127118644067796
severe_toxic,0.925,0.5087719298245614
severe_toxic,0.95,0.5150812064965197
obscene,0.05,0.7635452552458503
obscene,0.075,0.7742966751918159
obscene,0.1,0.7846454131424854
obscene,0.125,0.7913243509694381
obscene,0.15,0.7966777408637874
obscene,0.175,0.8029540114132259
obscene,0.2,0.8055461616503212
obscene,0.225,0.8081494057724957
obscene,0.25,0.8113465481886535
obscene,0.275,0.812650395324854
obscene,0.3,0.8160442600276625
obscene,0.325,0.8183716075156576
obscene,0.35,0.8204053109713487
obscene,0.375,0.821792618629174
obscene,0.4,0.8204585537918871
obscene,0.425,0.8210749646393211
obscene,0.45,0.8219858156028369
obscene,0.475,0.8246614397719173
obscene,0.5,0.827660336796847
obscene,0.525,0.8302158273381295
obscene,0.55,0.8320693391115926
obscene,0.575,0.8326678765880218
obscene,0.6,0.833211944646759
obscene,0.625,0.8344322344322345
obscene,0.65,0.8352941176470589
obscene,0.675,0.8361080281169071
obscene,0.7,0.8377976190476191
obscene,0.725,0.8387579498690609
obscene,0.75,0.8397748592870544
obscene,0.775,0.8419464353074312
obscene,0.8,0.8437025796661608
obscene,0.825,0.8425076452599388
obscene,0.85,0.843484965304549
obscene,0.875,0.8444790046656299
obscene,0.9,0.8439716312056738
obscene,0.925,0.8404170008019246
obscene,0.95,0.8321707016823964
threat,0.05,0.5038759689922481
threat,0.075,0.5416666666666666
threat,0.1,0.5701754385964912
threat,0.125,0.5818181818181818
threat,0.15,0.5833333333333334
threat,0.175,0.6
threat,0.2,0.6057692307692307
threat,0.225,0.6039603960396039
threat,0.25,0.6
threat,0.275,0.6060606060606061
threat,0.3,0.6091370558375635
threat,0.325,0.6020408163265306
threat,0.35,0.6113989637305699
threat,0.375,0.6105263157894737
threat,0.4,0.6270270270270271
threat,0.425,0.6187845303867403
threat,0.45,0.6187845303867403
threat,0.475,0.6033519553072626
threat,0.5,0.6101694915254238
threat,0.525,0.6101694915254238
threat,0.55,0.6136363636363636
threat,0.575,0.6171428571428571
threat,0.6,0.6162790697674418
threat,0.625,0.6235294117647059
threat,0.65,0.6347305389221557
threat,0.675,0.6265060240963856
threat,0.7,0.6303030303030303
threat,0.725,0.6303030303030303
threat,0.75,0.6341463414634146
threat,0.775,0.6459627329192547
threat,0.8,0.6459627329192547
threat,0.825,0.6415094339622641
threat,0.85,0.6242038216560509
threat,0.875,0.6103896103896104
threat,0.9,0.6013071895424836
threat,0.925,0.6133333333333333
threat,0.95,0.6013986013986014
insult,0.05,0.69717868338558
insult,0.075,0.7126586397657013
insult,0.1,0.7242524916943521
insult,0.125,0.7315096251266464
insult,0.15,0.7313738892686261
insult,0.175,0.7349480968858132
insult,0.2,0.7381284916201117
insult,0.225,0.7403508771929824
insult,0.25,0.7415254237288136
insult,0.275,0.7433439829605963
insult,0.3,0.7436720142602495
insult,0.325,0.7467718794835008
insult,0.35,0.7463009743774811
insult,0.375,0.7457381211461733
insult,0.4,0.7457132433418461
insult,0.425,0.7436743674367436
insult,0.45,0.7466765140324964
insult,0.475,0.7475872308834447
insult,0.5,0.7481315396113603
insult,0.525,0.7502816372512204
insult,0.55,0.7528344671201814
insult,0.575,0.7535024611889436
insult,0.6,0.7540983606557377
insult,0.625,0.7527788424683787
insult,0.65,0.7539468617635734
insult,0.675,0.7570709027508717
insult,0.7,0.7557460070120764
insult,0.725,0.7579442918791683
insult,0.75,0.7572892040977147
insult,0.775,0.7592225307417692
insult,0.8,0.7590072057646117
insult,0.825,0.759821790198461
insult,0.85,0.7624897624897625
insult,0.875,0.7622610141313383
insult,0.9,0.7574862927035007
insult,0.925,0.7557284911370514
insult,0.95,0.7532467532467533
identity_hate,0.05,0.46035805626598464
identity_hate,0.075,0.4985754985754986
identity_hate,0.1,0.516320474777448
identity_hate,0.125,0.5289514866979655
identity_hate,0.15,0.5398373983739837
identity_hate,0.175,0.5442404006677797
identity_hate,0.2,0.5494880546075085
identity_hate,0.225,0.5498281786941581
identity_hate,0.25,0.5524475524475524
identity_hate,0.275,0.5547703180212014
identity_hate,0.3,0.5565529622980251
identity_hate,0.325,0.5646630236794171
identity_hate,0.35,0.5645756457564576
identity_hate,0.375,0.5634328358208955
identity_hate,0.4,0.5681818181818182
identity_hate,0.425,0.5752895752895753
identity_hate,0.45,0.5753424657534246
identity_hate,0.475,0.5776892430278885
identity_hate,0.5,0.5789473684210527
identity_hate,0.525,0.5813008130081301
identity_hate,0.55,0.5850622406639004
identity_hate,0.575,0.5815899581589958
identity_hate,0.6,0.5864978902953587
identity_hate,0.625,0.5805084745762712
identity_hate,0.65,0.5842217484008528
identity_hate,0.675,0.5887445887445888
identity_hate,0.7,0.5851528384279476
identity_hate,0.725,0.5955555555555555
identity_hate,0.75,0.5945945945945946
identity_hate,0.775,0.5995423340961098
identity_hate,0.8,0.5821596244131455
identity_hate,0.825,0.5789473684210527
identity_hate,0.85,0.5862068965517241
identity_hate,0.875,0.5778894472361809
identity_hate,0.9,0.5736434108527132
identity_hate,0.925,0.5616797900262467
identity_hate,0.95,0.5621621621621622
